Date,Close,High,Low,Open,Volume
6/17/2005,16.39500427,16.62114205,16.38369711,16.62114205,7370600
6/20/2005,16.42892456,16.48545927,16.28193474,16.31020263,3777600
6/21/2005,16.41761398,16.49676191,16.30454459,16.37238536,5860600
6/22/2005,16.40630531,16.55894866,16.37238385,16.54198793,4283800
6/23/2005,16.15190315,16.45153633,16.14624957,16.36673481,6860300
6/24/2005,15.98795509,16.21409285,15.95403362,16.15190456,7044000
6/27/2005,15.92011547,16.08971854,15.90315473,15.94272979,3512800
6/28/2005,15.96534348,16.10102615,15.89750268,15.92011592,5123800
6/29/2005,15.77877998,16.07841324,15.76181924,15.9992642,6386100
6/30/2005,15.68832302,15.94272869,15.68266944,15.85792608,8062100
7/1/2005,15.79573727,15.90315202,15.67136069,15.72224182,4486700
7/5/2005,15.81269646,15.88053832,15.66570665,15.72789494,4017200
7/6/2005,15.66005421,15.82400367,15.60917308,15.81269651,4709800
7/7/2005,15.82966042,15.86358081,15.46783995,15.56960223,6099500
7/8/2005,16.19713402,16.32151061,15.70528447,15.82965998,9319200
7/11/2005,16.37804031,16.42892144,16.25366483,16.32715919,5937800
7/12/2005,16.48545456,16.53633568,16.39499948,16.51937495,5273900
7/13/2005,16.72855759,16.74551832,16.48545908,16.49111266,6471900
7/14/2005,16.73421478,16.9264322,16.70029438,16.73986836,9087000
7/15/2005,17.52004051,17.56526807,16.73421135,16.91512157,14489100
7/18/2005,17.4691658,17.50873979,17.2939091,17.42393823,5227500
7/19/2005,17.44089317,17.50308039,17.37870488,17.46350641,4759700
7/20/2005,17.4691658,17.52004695,17.2939091,17.34479025,4812400
7/21/2005,17.40132141,17.6670332,17.1129953,17.24302441,5540800
7/22/2005,17.49177361,17.50873326,17.2486751,17.27128833,5200800
7/25/2005,17.31085396,17.41261509,17.23735855,17.32216003,4333900
7/26/2005,17.16386986,17.39566116,17.12994839,17.31651215,5244400
7/27/2005,17.0055809,17.20345191,16.94339259,17.15822434,6752800
7/28/2005,17.11864281,17.2090979,17.01688056,17.01688056,4683900
7/29/2005,17.62180328,17.62745686,17.2430221,17.2430221,7402200
8/1/2005,17.62746048,17.71226203,17.10168936,17.10168936,5361800
8/2/2005,17.7970562,17.8535909,17.6500664,17.70660111,5378200
8/3/2005,17.87620544,17.94404623,17.63876055,17.70094776,6199500
8/4/2005,17.63876534,17.89316995,17.57657704,17.83663523,4514900
8/5/2005,17.69529533,17.80836475,17.582227,17.582227,5058400
8/8/2005,18.17018509,18.30586882,17.94970092,17.9553545,10226400
8/9/2005,18.33978653,18.34544119,18.11364988,18.25498609,5902700
8/10/2005,18.4867878,18.63943125,18.23238203,18.351104,8547300
8/11/2005,19.61181831,19.61747297,18.57158337,18.62811917,17421600
8/12/2005,18.79771996,19.19911436,18.69595769,19.07473994,12759300
8/15/2005,18.9955883,19.01820262,18.44155054,18.4472052,6665400
8/16/2005,18.752491,19.06343245,18.67899771,18.93905587,7406200
8/17/2005,19.1482296,19.32348728,18.64507302,18.66768734,11185600
8/18/2005,18.87687302,19.01820929,18.68465559,18.99559497,6848900
8/19/2005,18.87120628,18.96731385,18.78075122,18.80336337,5510600
8/22/2005,18.82033348,18.91078858,18.68464975,18.86555995,4519900
8/23/2005,18.67899895,18.78641372,18.57158202,18.7637994,5803400
8/24/2005,18.64507866,18.80337458,18.52070206,18.65638582,7465400
8/25/2005,18.82598877,18.9334057,18.59985206,18.59985206,9425800
8/26/2005,18.92774582,18.9955866,18.64507339,18.70726167,7884300
8/29/2005,18.752491,18.91078905,18.52635431,18.741186,6764400
8/30/2005,18.31717873,18.7129185,18.2097618,18.7129185,8607700
8/31/2005,18.34543991,18.51504293,18.10799396,18.40762819,6655300
9/1/2005,17.8366394,18.30022226,17.82533332,18.26064828,8614600
9/2/2005,18.03450394,18.09669115,17.93274167,17.98927638,5643600
9/6/2005,18.46417236,18.61116115,18.31152892,18.39067689,6878500
9/7/2005,19.05212975,19.14823737,18.66204026,18.68465458,12166600
9/8/2005,18.86555862,19.02950916,18.75814387,18.92209441,6233500
9/9/2005,19.30087471,19.45917059,18.8203324,18.87121353,12547900
9/12/2005,19.10866547,19.31784257,19.05778432,19.17085378,6572300
9/13/2005,18.72422981,19.15389331,18.72422981,19.08039784,6922500
9/14/2005,18.29457092,18.83164929,18.26630409,18.82599463,7436000
9/15/2005,18.91078568,18.93905249,18.2945597,18.2945597,9369100
9/16/2005,19.35741615,19.80403712,18.96732667,19.06908896,25124600
9/19/2005,18.93905449,19.2386866,18.92209483,19.09169787,7524400
9/20/2005,18.44154739,19.14257592,18.37370662,18.93905144,7783700
9/21/2005,17.76313782,18.44155109,17.70094953,18.3680578,13572300
9/22/2005,18.70726395,18.74118542,17.71225673,17.76313786,12830500
9/23/2005,18.45286179,18.98994001,18.40198065,18.65638635,8232500
9/26/2005,18.80336761,19.08604002,18.6281121,18.6281121,8828200
9/27/2005,18.66203499,18.82598553,18.64507533,18.7694519,9808500
9/28/2005,18.71292305,19.19346771,18.71292305,18.91079514,6425800
9/29/2005,18.92774582,18.97862694,18.65638054,18.69030201,5636000
9/30/2005,18.93340302,19.02385812,18.72422383,18.93340302,7138400
10/3/2005,19.1482296,19.21607253,18.88251898,18.88251898,5742600
10/4/2005,18.58854103,18.96732108,18.55461956,18.91078745,9187500
10/5/2005,18.57158279,18.73553337,18.4415537,18.51504916,7328600
10/6/2005,18.50373268,18.75813824,18.37370365,18.5772281,8038000
10/7/2005,18.21541595,18.52635526,18.1419205,18.5207006,5966800
10/10/2005,18.28326225,18.35675773,18.19280711,18.35675773,5460200
10/11/2005,18.28326225,18.87687423,18.27195509,18.68465679,7477900
10/12/2005,17.90447235,18.37370856,17.87620554,18.23237234,6891500
10/13/2005,18.11929703,18.49242444,17.9610012,18.30020716,10285200
10/14/2005,18.27194977,18.29456409,18.09669205,18.17584216,6701900
10/17/2005,18.4867878,18.4924403,18.27195602,18.27195602,4939800
10/18/2005,18.35676193,18.58289875,18.26065211,18.54332475,4710200
10/19/2005,19.04646683,19.23303166,18.35109294,18.48677665,8869200
10/20/2005,18.31717873,18.91644304,18.09669237,18.91079054,10984400
10/21/2005,18.36240005,18.59419135,17.98927255,17.98927255,11964400
10/24/2005,18.72422981,18.73553697,18.30022097,18.45851907,6886400
10/25/2005,18.65638733,18.88817872,18.45851742,18.68465415,6204400
10/26/2005,18.26629829,18.6789999,18.26629829,18.65638558,4660600
10/27/2005,17.8366394,18.30587692,17.79706542,18.26064828,6098100
10/28/2005,18.25498962,18.25498962,17.8366334,18.00058396,6599100
10/31/2005,17.86490631,18.53201266,17.83663841,18.25499475,18254300
11/1/2005,17.96100998,18.50374063,17.87055487,18.50374063,17401100
11/2/2005,18.23802567,18.35109508,18.05146297,18.20410635,7612400
11/3/2005,18.78641129,18.83729241,18.28890716,18.34544294,10297500
11/4/2005,18.89948082,18.92774763,18.67334199,18.81467822,6116900
11/7/2005,19.05212975,19.11431805,18.7072689,18.79772403,12334000
11/8/2005,19.221735,19.25000183,18.84295479,19.05213189,9653000
11/9/2005,18.84295273,19.32349519,18.81468375,19.2217329,6877100
11/10/2005,19.17180252,19.20064921,18.8717921,19.0102593,6847600
11/11/2005,19.50066566,19.5525906,19.05641946,19.24104097,6682400
11/14/2005,19.57567215,19.7602937,19.47182225,19.50066896,7199800
11/15/2005,19.21796036,19.64489668,19.13141808,19.51220014,8585100
11/16/2005,18.92372322,19.38527702,18.8833374,19.24681198,6758100
11/17/2005,19.14872551,19.2468069,18.9698747,19.08526367,5802400
11/18/2005,19.09103584,19.35642898,19.00449355,19.35642898,7016200
11/21/2005,19.07949257,19.13718595,18.93525691,19.05064588,4801300
11/22/2005,19.03334618,19.08527112,18.92372562,19.05065376,4723500
11/23/2005,19.44873238,19.54681375,19.04487216,19.06218193,6450800
11/25/2005,19.30450439,19.4891259,19.30450439,19.48335744,2311200
11/28/2005,19.58721161,19.67375172,19.33912599,19.40259006,6393500
11/29/2005,19.57567215,19.9506859,19.54682545,19.75452524,6594800
11/30/2005,19.52950859,20.05452633,19.52374013,19.69682249,8158600
12/1/2005,20.3833828,20.41222949,19.65066544,19.74874463,13905500
12/2/2005,20.14107132,20.33723194,20.04876057,20.22184295,8186900
12/5/2005,19.94491005,20.14107067,19.84683084,20.04299146,6958700
12/6/2005,20.2852993,20.34299267,20.06606052,20.09490941,8155500
12/7/2005,20.34298897,20.34875962,20.08336664,20.19298491,6290600
12/8/2005,20.08914566,20.40069526,20.01991315,20.26222804,5474600
12/9/2005,20.10068703,20.3199259,19.67374839,20.25069119,4617000
12/12/2005,19.88721657,20.10068476,19.8122134,20.10068476,3962900
12/13/2005,20.34876823,20.50454302,19.81797983,19.81797983,5928000
12/14/2005,20.48146439,20.56800667,20.2564571,20.29107225,4990100
12/15/2005,20.18145752,20.59108635,20.10645434,20.48146802,5615400
12/16/2005,20.04875755,20.26222572,20.0141402,20.18722476,7956600
12/19/2005,19.67374039,20.15260377,19.65643281,19.99682901,3801800
12/20/2005,19.70259666,19.81798346,19.50066537,19.61605437,4172500
12/21/2005,19.86990738,20.04876042,19.73144235,19.73144235,4031000
12/22/2005,19.95068169,20.00837508,19.67951789,19.90452521,3326600
12/23/2005,19.93336678,20.01990905,19.8064409,20.01990905,1930300
12/27/2005,19.67374039,20.03144636,19.62181547,19.94490409,3039700
12/28/2005,19.72566986,19.84105884,19.63335912,19.67374493,2212000
12/29/2005,19.69681931,19.78336157,19.62181615,19.64489439,2530600
12/30/2005,19.45450783,19.78336498,19.3737362,19.67374446,4219600
1/3/2006,19.33911514,19.78336118,19.1544937,19.78336118,9250100
1/4/2006,19.51220512,19.5295127,19.28142713,19.28719779,5990200
1/5/2006,19.53528595,19.73144661,19.46028276,19.51220771,6245200
1/6/2006,19.65067101,19.78913603,19.50643532,19.74875022,5877100
1/9/2006,20.02568054,20.04299032,19.6102833,19.61605175,4659900
1/10/2006,20.04298592,20.10644775,19.92759696,19.96798277,7021800
1/11/2006,20.38916016,20.40069928,20.07761049,20.08914961,8209000
1/12/2006,20.07183838,20.37761733,20.04299168,20.33723151,11593600
1/13/2006,19.88721657,20.04299137,19.81798186,19.99106644,4807700
1/17/2006,19.95644188,20.28529894,19.91605608,20.03144502,5499100
1/18/2006,20.18723297,20.44685551,19.85260503,19.95068647,10550100
1/19/2006,20.30838013,20.40645931,20.19299117,20.36607351,9093800
1/20/2006,20.68917084,20.71801754,20.24492458,20.30838865,11436800
1/23/2006,20.6026268,20.82186568,20.34877276,20.6891691,6944500
1/24/2006,20.68339348,20.94878877,20.57954362,20.73531841,9685600
1/25/2006,20.2852993,20.85070272,19.93336401,20.76993112,21016500
1/26/2006,20.15837479,20.59685242,20.04875648,20.48146345,12358000
1/27/2006,20.22184372,20.33146425,20.14684054,20.15837966,7355400
1/30/2006,20.20454025,20.23338696,20.0949219,20.13530772,8004200
1/31/2006,20.19876099,20.33722819,20.13529914,20.21607076,6988200
2/1/2006,20.57954025,20.60261848,20.18722133,20.19875825,7186600
2/2/2006,20.45262527,20.66032506,20.29107977,20.38339275,5409500
2/3/2006,20.75262642,20.81609046,20.44684534,20.452616,6852900
2/6/2006,20.84493446,21.02378524,20.71223794,20.76993132,7163500
2/7/2006,20.87955284,21.06417431,20.80455188,20.94301688,4868600
2/8/2006,20.97763634,21.20264363,20.91994075,21.11610135,6444300
2/9/2006,20.94301414,21.05263464,20.89685989,20.9487848,4889600
2/10/2006,20.96033096,21.03533194,20.83340286,20.92571361,5741200
2/13/2006,20.97763634,21.11033289,20.86224736,21.00648303,3421100
2/14/2006,20.9834137,21.0872636,20.81033126,20.97764524,5392300
2/15/2006,20.77570343,20.92570975,20.62569931,20.91993909,7669400
2/16/2006,20.9834137,20.99495282,20.68917377,20.76417697,3963500
2/17/2006,20.80454826,21.02378484,20.77569938,20.98339904,4802300
2/21/2006,20.57377625,20.76993685,20.39492322,20.70070434,5250300
2/22/2006,20.74108887,20.81609203,20.60839232,20.6256999,4323400
2/23/2006,20.53339005,20.764168,20.48146512,20.62570079,3751800
2/24/2006,20.38916016,20.49301004,20.30261785,20.47570246,4802800
2/27/2006,20.33723259,20.49877586,20.25646095,20.36607929,4262100
2/28/2006,20.14107132,20.46416005,20.1295322,20.36607864,5522700
3/1/2006,20.15260124,20.29683686,19.86413,20.19298704,5910300
3/2/2006,20.15837479,20.18722368,20.01413913,20.15260633,4566200
3/3/2006,20.10644913,20.22760875,19.98529171,20.04875575,5270700
3/6/2006,20.00260162,20.16991553,19.94490824,19.96798647,4145000
3/7/2006,19.98529625,20.06606788,19.8641388,19.93337131,7942300
3/8/2006,20.00837135,20.13529944,19.99106378,20.00260069,6588600
3/9/2006,19.92182922,20.0372182,19.8410576,19.97375415,5009600
3/10/2006,19.99106979,20.19876736,19.92760573,19.96222089,3991100
3/13/2006,19.80067253,20.01991136,19.6795151,19.92182997,6117300
3/14/2006,19.76605415,19.85259643,19.68528253,19.71412923,5652900
3/15/2006,20.0602951,20.09491245,19.72566733,19.73720645,5235500
3/16/2006,20.22761536,20.27376964,20.0199156,20.0199156,5637800
3/17/2006,20.25069046,20.33723276,20.19299706,20.3314643,5983900
3/20/2006,20.03722382,20.23338446,20.00260645,20.15838128,3983900
3/21/2006,20.13529968,20.27376469,20.00260093,20.00260093,5700400
3/22/2006,20.07759666,20.26798873,19.97374685,20.21029316,4218100
3/23/2006,19.92760086,20.08337565,19.823751,20.08337565,4451300
3/24/2006,20.01990509,20.1122158,19.84682278,19.92759438,3230600
3/27/2006,19.93336678,19.99106236,19.82951693,19.85836362,3338600
3/28/2006,19.79490471,20.06029782,19.77759493,19.8237514,4430800
3/29/2006,19.96221924,19.99106814,19.70836521,19.73144345,2583800
3/30/2006,19.93336678,20.07760243,19.71989863,19.85259516,4039100
3/31/2006,19.82375526,19.97953009,19.76605966,19.85260196,4020100
4/3/2006,20.03722382,20.1410737,19.86414141,19.87568053,5750000
4/4/2006,19.99682808,20.14106371,19.94490316,20.12375614,4283000
4/5/2006,20.08337402,20.12952829,19.8641352,19.95067748,5667500
4/6/2006,19.96221924,20.14107229,19.88721826,19.88721826,4033800
4/7/2006,20.12376785,20.18723192,19.89298983,19.97953214,4716800
4/10/2006,20.39492416,20.45261976,20.1641484,20.19299509,6109500
4/11/2006,20.51030922,20.52184834,20.30260953,20.41799849,5525900
4/12/2006,20.30262184,20.42955,20.17569589,20.40647175,6314200
4/13/2006,20.10644913,20.47569425,20.01990906,20.47569425,10711400
4/17/2006,19.80067253,20.09491453,19.64489774,20.06606563,6301700
4/18/2006,19.89297867,20.00836762,19.67951054,19.80066795,5441100
4/19/2006,19.93336678,20.10644912,19.8064409,19.8064409,3408600
4/20/2006,20.239151,20.25645858,19.93336987,19.93336987,5006100
4/21/2006,19.96221924,20.19299723,19.8237542,20.12376471,6320500
4/24/2006,19.76605415,19.87567467,19.6622065,19.81797908,5687200
4/25/2006,19.52950859,19.71413007,19.50643256,19.65066822,7113900
4/26/2006,19.67951202,19.69105114,19.44873411,19.55835461,4218300
4/27/2006,19.97375679,19.99106657,19.52951062,19.52951062,4864300
4/28/2006,19.94491005,20.03145234,19.78913525,19.96221763,4714000
5/1/2006,19.8295269,20.04876582,19.79491174,19.98530175,4054700
5/2/2006,19.85259247,19.92182496,19.74297418,19.84682401,3975400
5/3/2006,20.11222076,20.12375988,19.80067121,19.89298194,4472600
5/4/2006,20.10644913,20.23914786,20.07760244,20.10644913,4646200
5/5/2006,20.31415367,20.33723191,20.10645393,20.12376371,6408400
5/8/2006,20.41799736,20.41799736,20.30837906,20.31414752,4038800
5/9/2006,20.67185783,20.72955122,20.5218515,20.59685467,5933100
5/10/2006,20.74685287,20.76416265,20.59107813,20.63146393,4813600
5/11/2006,20.39492416,20.74685957,20.3199232,20.74109111,4927600
5/12/2006,20.12376785,20.49301094,20.11799719,20.40646863,5397100
5/15/2006,20.17568016,20.19298773,19.96798051,20.12375525,4066000
5/16/2006,20.01990509,20.26221988,20.00259532,20.22183408,3320100
5/17/2006,19.93914223,20.05452902,19.86413905,19.92183245,6572400
5/18/2006,19.86990738,20.17568853,19.8525998,20.0949169,5374800
5/19/2006,19.70259666,20.03145387,19.59874679,19.99106805,6252800
5/22/2006,19.633358,19.69682205,19.33334755,19.6622069,7387900
5/23/2006,19.3448925,19.69105952,19.3448925,19.63336392,5207900
5/24/2006,19.01026344,19.43143137,18.91795269,19.40258468,9722100
5/25/2006,19.18911362,19.20065274,18.96987697,19.11988111,7128000
5/26/2006,18.99295425,19.24103981,18.96987822,19.24103981,6168500
5/30/2006,18.87757111,19.08527089,18.8198755,18.92372539,4502700
5/31/2006,19.13719177,19.20065583,18.87756927,18.91218443,6087800
6/1/2006,19.431427,19.46604435,19.01602762,19.02179828,6745800
6/2/2006,19.33334923,19.48912402,19.18334509,19.35642746,4423400
6/5/2006,19.12564278,19.36218909,19.08525698,19.33334021,4387300
6/6/2006,19.21796036,19.35642536,18.92948903,19.18334301,5780300
6/7/2006,19.22373199,19.48335667,19.21219288,19.32758186,5070600
6/8/2006,19.43719673,19.46604562,19.02756799,19.36796423,8470300
6/9/2006,19.25834465,19.54681595,19.25834465,19.41411942,4131600
6/12/2006,18.99872398,19.39681367,18.94103059,19.32758116,5335000
6/13/2006,18.42755127,19.31027405,18.30639272,19.31027405,7657900
6/14/2006,18.95256424,19.01602828,18.44485522,18.46216389,7856300
6/15/2006,19.24103355,19.34488339,18.83140486,18.98717962,6635500
6/16/2006,19.11987305,19.24103044,19.00448411,19.21795441,6044900
6/19/2006,18.95256424,19.18334217,18.90063932,19.10257055,4129400
6/20/2006,19.01603508,19.10257738,18.86603091,19.03911332,5100900
6/21/2006,19.26988983,19.35066147,18.95256954,18.95256954,6911000
6/22/2006,18.77948761,19.26989031,18.73910179,19.15450131,5239700
6/23/2006,18.80832672,19.04487308,18.75063335,18.77948003,3769400
6/26/2006,18.84295273,18.92372437,18.71025614,18.80833537,3812300
6/27/2006,18.75641251,18.91795801,18.74487558,18.75064405,4593800
6/28/2006,18.44486046,18.80256547,18.4102442,18.75064053,8569800
6/29/2006,19.36219788,19.43719884,18.69294443,18.69294443,9137200
6/30/2006,19.38527107,19.96221369,19.3679635,19.50643069,7905700
7/3/2006,19.59873581,19.61604338,19.36795795,19.44296108,1764400
7/5/2006,19.47758484,19.54681955,19.21219172,19.29873401,4384600
7/6/2006,19.43719673,19.52373901,19.28719261,19.45450651,3668100
7/7/2006,19.14295959,19.44873853,19.09103466,19.33912021,4125300
7/10/2006,19.431427,19.55258442,19.26411312,19.32757716,3825300
7/11/2006,19.77759171,19.8064406,19.21218822,19.49489106,5715000
7/12/2006,19.50643349,19.87567646,19.4198912,19.83529065,5317000
7/13/2006,19.13719177,19.43143384,19.08526903,19.35643065,4478800
7/14/2006,19.06218529,19.11411021,18.89487139,19.01602882,5022400
7/17/2006,20.03144455,20.16990952,19.49488784,19.61604524,12845000
7/18/2006,20.08337402,20.28530307,19.94490682,20.19299233,8332100
7/19/2006,20.24491501,20.30837904,20.01990776,20.08337179,6201000
7/20/2006,20.00260162,20.19299376,19.91606154,20.14106883,4997000
7/21/2006,20.01990509,20.04875178,19.87566947,20.0314442,5696300
7/24/2006,20.10068703,20.16991955,19.94491221,20.01414473,4144800
7/25/2006,20.05452919,20.38915704,19.99106734,20.19299642,8185500
7/26/2006,19.87568283,20.06030438,19.84106547,19.89876107,6801400
7/27/2006,20.03722382,20.16415194,19.87568053,20.01991624,5281300
7/28/2006,20.36031151,20.42377557,19.9737587,20.07760857,5034200
7/31/2006,20.41799736,20.4814614,20.26799326,20.40645824,4098700
8/1/2006,20.239151,20.32569109,20.10645224,20.30838351,3914700
8/2/2006,20.53339005,20.59685409,20.18145466,20.48146512,5352000
8/3/2006,20.67762184,20.76993256,20.27953226,20.39491901,5452000
8/4/2006,20.42954445,20.80455815,20.32569457,20.75840167,5142900
8/7/2006,20.49876976,20.51607953,20.31414831,20.33722654,2857600
8/8/2006,20.2852993,20.58530968,20.1641419,20.49876742,8325100
8/9/2006,19.82375526,20.49300883,19.76605966,20.48146971,8927200
8/10/2006,20.1179924,20.23915205,19.74298095,19.74874941,4501900
8/11/2006,20.01414108,20.16991587,19.90452276,20.11799094,2507100
8/14/2006,20.03144455,20.25068112,19.99682721,20.22183443,3550700
8/15/2006,20.48146439,20.5218502,20.15260725,20.29684291,4611900
8/16/2006,20.75262642,20.76416554,20.44107688,20.53338761,4412800
8/17/2006,20.90840721,20.91417567,20.7237835,20.76993998,4143700
8/18/2006,20.8737793,20.90839664,20.71800456,20.90839664,3286900
8/21/2006,20.6026268,20.82763414,20.55070186,20.82763414,3379700
8/22/2006,20.53916168,20.77570813,20.44108247,20.60262574,3346300
8/23/2006,20.53339005,20.61993233,20.3429979,20.51608247,3893500
8/24/2006,20.7007103,20.7007103,20.28531074,20.53339634,4326000
8/25/2006,20.3256855,20.59107854,20.2852997,20.55069274,3064800
8/28/2006,20.66031647,20.72954897,20.27376376,20.27953442,3714000
8/29/2006,20.81609344,20.85647926,20.61416218,20.66031865,2968300
8/30/2006,20.85647583,20.88532252,20.6545446,20.86801275,2957000
8/31/2006,20.71224403,20.87955575,20.63724087,20.86224817,2544900
9/1/2006,21.20841599,21.23149422,20.77570889,20.91417613,6925900
9/5/2006,21.14494705,21.20840889,21.01224832,21.08725147,3903900
9/6/2006,20.89686394,21.10456365,20.86801504,20.9718649,5244800
9/7/2006,21.06994438,21.1218693,20.79878065,20.83916646,4125400
9/8/2006,21.63535309,21.64112155,20.97186805,21.16802867,8451700
9/11/2006,21.41611481,21.77958937,21.40457569,21.69304707,11202700
9/12/2006,22.03921127,22.0911362,21.54880866,21.57765756,19393300
9/13/2006,21.83150291,21.97573853,21.80842469,21.80842469,12759300
9/14/2006,21.53726768,21.82573898,21.36418315,21.72188914,9699600
9/15/2006,21.7680397,21.82573527,21.50264669,21.66418988,13112200
9/18/2006,21.58919716,21.77958933,21.51996464,21.76805021,4902800
9/19/2006,21.68150711,21.75073962,21.53727144,21.65265822,5353200
9/20/2006,21.79689217,21.88343444,21.70458143,21.79689217,6323500
9/21/2006,22.11998177,22.16613603,21.8084322,21.85458867,8466200
9/22/2006,22.04498291,22.22960442,21.96421127,22.09113939,5591100
9/25/2006,22.41423225,22.47769633,21.96998813,22.03922066,15575300
9/26/2006,22.53538704,22.55269462,22.24114497,22.27576233,7559900
9/27/2006,22.97385979,23.11232701,22.74885247,22.74885247,14464200
9/28/2006,22.84115982,23.03732041,22.63346011,22.93923902,7592700
9/29/2006,22.57000351,23.0084813,22.56423505,22.81808911,11915800
10/2/2006,22.79500961,22.94501598,22.47192305,22.57000227,14210800
10/3/2006,22.89308548,23.10655365,22.85846813,22.85846813,38317900
10/4/2006,23.07771111,23.12963604,22.90462871,22.97963189,53013400
10/5/2006,22.9623127,23.10654833,22.88730955,23.05462342,86981300
10/6/2006,23.14117432,23.23925353,22.77769976,23.05463202,21206500
10/9/2006,23.40657425,23.48157745,23.07771696,23.16425928,14783200
10/10/2006,23.56233978,23.58541802,23.33733248,23.36617918,8072100
10/11/2006,23.79888344,23.81619101,23.42386985,23.42964051,10757300
10/12/2006,24.36429024,24.4969868,24.1162047,24.17390029,19023900
10/13/2006,24.29504967,24.3585137,24.14504338,24.17389227,24260200
10/16/2006,24.30082321,24.38736549,24.06427682,24.1912049,12451400
10/17/2006,24.00082016,24.21429059,23.92004852,24.1392874,9875900
10/18/2006,23.92581558,24.28351946,23.78734836,24.22582606,15383300
10/19/2006,23.52194977,23.92581002,23.07770371,23.90273179,20300800
10/20/2006,23.92581558,23.92581558,23.52772369,23.71234519,12769900
10/23/2006,24.31236839,24.43929651,23.85658307,23.86812219,12637000
10/24/2006,24.37582397,24.49698139,24.13927761,24.17389495,11380200
10/25/2006,24.23159981,24.50853211,24.05274673,24.37006706,8889400
10/26/2006,24.29504967,24.3181279,24.00657841,24.18542918,6373100
10/27/2006,23.92581558,24.19120871,23.89119823,24.12774466,7309000
10/30/2006,24.18543434,24.20851258,23.78157626,23.93158037,8921300
10/31/2006,24.18543434,24.37005801,24.00081287,24.33544066,10009500
11/1/2006,24.15082169,24.3181356,24.0931261,24.3181356,6753600
11/2/2006,24.2604332,24.28927988,24.01234773,24.07581176,8055200
11/3/2006,23.79312325,24.28929223,23.77581346,24.26044553,7381900
11/6/2006,24.1335144,24.17390022,23.79311812,23.97196895,7915600
11/7/2006,24.04119873,24.27774733,24.03543027,24.13351167,16560500
11/8/2006,24.24889946,24.37582755,23.85657827,24.01235306,7647600
11/9/2006,24.28351784,24.30082541,24.15082128,24.24890048,7620300
11/10/2006,24.21429253,24.35852824,24.21429253,24.28929351,8642600
11/13/2006,24.53343201,24.58662432,24.14335583,24.35021581,10226300
11/14/2006,24.39159584,24.6102744,24.16109651,24.58663287,8263400
11/15/2006,24.29111099,24.64572712,24.22610018,24.33839404,10242900
11/16/2006,24.62799454,24.69891911,24.26747142,24.40931606,7781900
11/17/2006,24.7166481,24.7166481,24.39749428,24.62799351,6196800
11/20/2006,24.75802994,24.82304303,24.61618524,24.69301685,7821800
11/21/2006,24.85850334,24.97079724,24.76984872,24.81122028,8403500
11/22/2006,24.91169548,24.97079706,24.67528467,24.85850316,4708400
11/24/2006,24.75211906,24.97670686,24.62800214,24.74620755,1877600
11/27/2006,24.29111099,24.8644056,24.26156021,24.82303405,7251700
11/28/2006,24.46842766,24.50979921,24.10790217,24.23201684,6660800
11/29/2006,24.73438644,24.78757877,24.50979865,24.55707946,7239100
11/30/2006,24.80530739,24.89395974,24.55707584,24.78757511,6392200
12/1/2006,24.87033463,24.97671706,24.64574448,24.92943623,6326900
12/4/2006,25.11856079,25.21903395,24.82304831,24.85259911,5170900
12/5/2006,25.26631737,25.66821453,25.12447038,25.26040811,6714000
12/6/2006,25.39043427,25.41407581,25.14220484,25.38452501,5631500
12/7/2006,25.57954788,25.66820249,25.39042016,25.41406169,5775800
12/8/2006,25.86323738,25.94007122,25.56181581,25.72139273,7236300
12/11/2006,25.75686264,25.88097731,25.63274572,25.70957957,4611700
12/12/2006,25.43770981,25.75686376,25.30177436,25.70367144,5350600
12/13/2006,25.76276398,25.81595628,25.50271395,25.53226473,5026700
12/14/2006,25.82188416,25.96964042,25.63866783,25.71549946,4642600
12/15/2006,25.65638351,25.97553741,25.4849858,25.82186972,7394700
12/18/2006,25.69775772,25.85733469,25.56182229,25.61501461,5196400
12/19/2006,25.99917984,26.0050891,25.55591128,25.69775595,5906800
12/20/2006,25.92234802,26.14693808,25.85142568,26.00509113,5868000
12/21/2006,25.92825127,26.12329049,25.84550817,26.0050851,5511700
12/22/2006,25.75094986,25.99326993,25.72139907,25.92825685,3559600
12/26/2006,25.89279747,25.9578083,25.70957897,25.80414285,2226100
12/27/2006,26.20013618,26.21786621,25.89871221,25.97554608,3802900
12/28/2006,26.21785545,26.37743239,26.01690697,26.20603469,3414800
12/29/2006,26.20013618,26.40699401,26.06419847,26.10557003,3300500
1/3/2007,25.92825127,26.22967511,25.70957277,25.79822737,7579100
1/4/2007,25.73322105,25.92234882,25.33723325,25.85733572,9776100
1/5/2007,25.73322105,25.89870728,25.61501564,25.65047794,5701000
1/8/2007,25.83369446,25.91643757,25.56182358,25.70957979,4538500
1/9/2007,25.88097572,26.09374501,25.76277032,25.92234728,6832800
1/10/2007,26.15875244,26.17648472,25.68593313,25.87506085,6374800
1/11/2007,26.30651474,26.35970707,26.07010616,26.13511925,5626900
1/12/2007,26.13511276,26.40698358,26.05827892,26.40107207,7103000
1/16/2007,26.34197044,26.3892535,26.10555966,26.2178558,5377700
1/17/2007,26.51337624,26.63158166,26.23559382,26.34197848,9439700
1/18/2007,26.35379982,26.59021068,26.31242826,26.51928607,4690400
